21129,02,16,17,18,34,04,10,1403814395,0,0,63,211783,294268030,2021-11-10
21128,14,17,18,23,27,05,08,1337287551,9,7655899,128,74441,282038607,2021-11-08
21127,01,02,15,17,26,02,11,1374522134,3,10000000,64,224471,305525077,2021-11-06
21126,01,11,12,34,35,09,12,1337033732,2,10000000,119,125662,289363128,2021-11-03
21125,17,19,21,27,31,04,09,1288689190,1,10000000,103,131680,285946298,2021-11-01
21124,10,17,22,25,35,07,09,1239396849,3,10000000,83,172900,314165395,2021-10-30
21123,08,23,26,27,33,08,09,1210823710,3,10000000,63,213247,296213304,2021-10-27
21122,14,15,26,27,29,04,05,1186675748,2,10000000,105,120192,294005109,2021-10-25
21121,02,15,19,29,30,02,09,1146249376,3,10000000,115,127063,313275937,2021-10-23
21120,05,10,21,25,31,05,11,1120909519,10,8314748,104,131354,285711031,2021-10-20
21119,01,02,09,16,30,09,10,1157376912,4,10000000,141,84057,290165267,2021-10-18
21118,14,17,18,28,34,02,03,1146057646,4,10000000,98,148407,302397723,2021-10-16
21117,11,18,21,22,33,05,06,1124390425,8,8355835,169,61934,279505700,2021-10-13
21116,04,25,28,29,35,03,11,1151852870,2,10000000,73,190970,279695241,2021-10-11
21115,08,13,19,20,29,06,10,1111593016,2,10000000,114,112841,299770302,2021-10-09
21114,08,09,13,29,30,01,11,1081182210,1,10000000,110,108970,283727610,2021-10-06
21113,17,18,25,27,28,04,08,1035393331,6,9008492,139,84274,283440028,2021-09-29
21112,18,21,22,23,35,11,12,1058537381,1,10000000,61,283977,283298709,2021-09-27
21111,07,08,15,19,28,08,09,995038783,12,7142456,232,45015,305345840,2021-09-25
21110,11,14,29,31,32,11,12,1046721834,6,9131551,75,189758,276544919,2021-09-22
21109,03,04,07,27,31,06,09,1073585145,4,10000000,83,121850,265547489,2021-09-20
21108,05,19,22,26,35,02,06,1069829501,8,8614284,69,198372,303354020,2021-09-18
21107,03,05,13,20,25,07,11,1105541509,9,7946101,70,199664,281751709,2021-09-15
21106,02,13,14,32,34,02,12,1149093888,0,0,97,149583,276794901,2021-09-13
21105,07,10,11,17,18,04,09,1087468357,4,10000000,117,89835,304015740,2021-09-11
21104,23,25,26,30,33,03,11,1086226837,2,10000000,71,228429,286479253,2021-09-08
21103,04,10,23,30,31,05,11,1037062397,1,10000000,61,232323,282429778,2021-09-06
21102,02,08,11,16,23,02,07,982320279,13,7523067,117,111145,305869819,2021-09-04
21101,13,18,19,27,32,06,11,1043300674,6,9675934,101,105827,281242026,2021-09-01
21100,07,11,23,26,28,02,07,1059494718,3,10000000,96,110807,280471793,2021-08-30
21099,15,19,27,28,30,03,04,1062893865,1,10000000,130,128865,303058009,2021-08-28
21098,02,07,21,27,33,07,09,1007650453,2,10000000,62,202870,276951852,2021-08-25
21097,11,26,30,31,33,03,10,975519760,1,10000000,45,293323,272897259,2021-08-23
21096,07,08,10,20,21,01,05,927073812,10,8465507,204,69310,297348639,2021-08-21
21095,10,15,19,20,30,11,12,962561876,2,10000000,116,114636,279549610,2021-08-18
21094,05,06,24,27,33,05,12,931384310,6,9900472,77,173225,275141551,2021-08-16
21093,20,25,27,28,31,08,11,948527900,2,10000000,66,239598,302609762,2021-08-14
21092,12,14,27,28,34,03,07,907549564,2,10000000,108,111939,281386147,2021-08-11
21091,01,04,10,21,29,03,05,877764456,5,10000000,155,61811,272675404,2021-08-09
21090,06,07,19,26,32,06,12,880472278,2,10000000,236,46324,289448960,2021-08-07
21089,01,17,24,28,35,10,12,851200235,3,10000000,48,309133,269906690,2021-08-04
21088,02,14,31,34,35,01,07,822562305,2,9148546,63,197930,264720425,2021-08-02
21087,10,14,15,25,28,03,10,797251485,6,9400653,177,68131,290446990,2021-07-31
21086,02,03,07,16,17,06,10,822607828,1,10000000,71,176586,272160233,2021-07-28
21085,01,12,15,26,35,10,11,775634441,6,7421868,99,137086,270848072,2021-07-26
21084,02,10,14,30,33,06,09,763493932,6,6943989,130,92500,290591822,2021-07-24
21083,07,09,11,26,35,01,08,759158453,6,7329020,84,148138,272635093,2021-07-21
21082,01,14,22,29,33,03,10,747230176,11,7463880,89,159258,278896069,2021-07-19
21081,05,13,24,29,35,07,08,807325944,2,10000000,70,185428,301662622,2021-07-17
21080,15,16,20,29,30,06,10,767631448,8,8006507,118,91718,276105107,2021-07-14
21079,06,14,19,26,33,08,11,802121551,6,9906345,75,172047,279520279,2021-07-12
21078,02,08,17,19,25,01,05,821042099,3,9605842,91,165115,302960803,2021-07-10
21077,02,06,09,21,25,06,08,789285714,4,7575647,64,185350,279629097,2021-07-07
21076,06,13,22,25,26,02,04,775457206,2,9596268,129,92526,281760059,2021-07-05
21075,06,14,15,17,20,01,05,752135503,2,10000000,51,294104,306666791,2021-07-03
21074,11,14,18,20,25,03,07,700603889,1,10000000,84,158926,289189592,2021-06-30
21073,08,12,14,20,24,06,10,657298888,2,10000000,101,134102,280274335,2021-06-28
21072,02,03,15,22,26,03,11,627008381,3,9518742,123,117028,303912550,2021-06-26
21071,08,11,16,29,35,01,04,596211840,9,6287890,79,192242,285731730,2021-06-23
21070,03,20,21,22,24,06,12,612658366,1,10000000,59,265807,289443325,2021-06-21
21069,01,03,24,32,33,04,06,554239484,4,8622290,81,183547,314771219,2021-06-19
21068,02,20,21,26,30,02,10,527817203,13,6004435,115,108554,291893269,2021-06-16
21067,01,04,22,23,34,08,09,558289398,1,10000000,59,254020,281023856,2021-06-14
21066,24,26,29,34,35,09,11,506581579,12,5981636,317,38691,311082841,2021-06-12
21065,23,25,30,31,35,07,08,539311034,6,6498494,76,188581,297780859,2021-06-09
21064,01,17,19,32,34,06,10,546378197,2,10000000,60,229075,294413689,2021-06-07
21063,05,09,14,29,30,09,11,500754392,9,6029136,260,39778,320996162,2021-06-05
21062,04,06,23,32,34,05,07,525343538,5,8059793,71,216424,302275847,2021-06-02
21061,15,19,20,26,32,04,07,502877804,7,6484687,100,115599,304392970,2021-05-31
21060,09,13,25,31,33,03,07,509405221,8,5714074,105,62392,328214576,2021-05-29
21059,04,16,27,28,35,02,09,542212081,12,5810333,146,68435,310375326,2021-05-26
21058,13,15,17,23,34,01,11,584612592,2,10000000,53,313479,341604964,2021-05-24
21057,05,07,19,20,28,05,07,527921742,39,5176735,306,25278,364226316,2021-05-22
21056,03,11,16,21,26,09,10,789092340,9,8577701,100,152004,339616577,2021-05-19
21055,03,06,10,11,24,10,11,832841055,5,10000000,100,156924,340947213,2021-05-17
21054,03,06,17,20,25,03,09,830717939,5,10000000,112,150382,372706677,2021-05-15
21053,03,06,15,17,35,07,11,804585433,5,7659176,115,108825,352261603,2021-05-12
21052,02,11,13,14,30,09,12,786688797,6,8348700,99,159923,346174575,2021-05-10
21051,01,04,14,16,19,03,04,758421416,9,6297261,198,67730,378483472,2021-05-08
21050,09,22,32,33,35,05,10,776495378,7,9324231,106,126690,332629347,2021-05-05
21049,01,10,22,23,25,02,12,804858111,2,10000000,95,171835,318983261,2021-05-03
21048,04,07,17,21,27,10,12,743586048,11,7492512,215,65650,361695321,2021-05-01
21047,01,06,09,25,33,04,08,812065710,2,10000000,74,236848,361812479,2021-04-28
21046,06,08,12,14,18,06,08,748366613,12,5909252,113,94691,359217248,2021-04-26
21045,01,04,06,11,19,07,09,786177311,3,9103239,105,157653,393747066,2021-04-24
21044,06,18,31,33,35,10,11,748920583,11,6089993,177,76352,363597797,2021-04-21
21043,07,12,17,19,34,01,10,782390745,14,6968132,173,81926,360667332,2021-04-19
21042,09,15,20,23,29,04,05,871261628,4,10000000,156,105679,393684367,2021-04-17
21041,02,05,09,11,32,04,09,825740751,9,7739792,139,76002,359992265,2021-04-14
21040,02,03,09,16,19,03,07,870795060,8,8547328,136,99892,359580080,2021-04-12
21039,04,12,14,21,35,02,11,909367813,7,10000000,94,200165,392788008,2021-04-10
21038,09,11,20,29,32,01,07,915135532,17,6113204,199,51254,279043760,2021-04-07
21037,10,21,27,29,33,04,12,1031553232,8,8094047,69,188644,265069172,2021-04-05
21036,08,17,25,28,33,07,11,1070761233,6,9886405,277,45263,293009078,2021-04-03
21035,05,11,16,30,32,03,04,1087964692,6,10000000,74,184089,282083604,2021-03-31
21034,08,10,14,25,34,07,08,1088179029,0,0,71,194355,287989728,2021-03-29
21033,01,03,05,30,32,01,05,1022165135,5,10000000,68,246340,315951286,2021-03-27
21032,01,11,14,34,35,07,10,1024512097,3,10000000,98,159729,294833370,2021-03-24
21031,01,04,19,20,34,03,05,1003234237,27,5391526,430,20000,291035602,2021-03-22
21030,18,23,25,26,32,02,07,1159086523,6,9376324,62,244363,310047645,2021-03-20
21029,02,06,10,32,33,04,07,1184579107,3,10000000,256,44429,291997028,2021-03-17
21028,02,03,05,17,29,04,10,1148168180,5,10000000,114,114974,290397846,2021-03-15
21027,09,21,22,26,30,04,12,1137674692,10,7998232,179,65296,300185659,2021-03-13
21026,07,11,20,24,27,01,11,1173541384,2,10000000,70,166283,276425219,2021-03-10
21025,17,18,23,30,31,10,12,1148953396,1,10000000,50,307329,276142896,2021-03-08
21024,11,14,21,24,31,02,10,1099396872,3,10000000,218,47504,290054173,2021-03-06
21023,07,09,13,16,32,02,09,1090709660,2,10000000,70,187612,269669045,2021-03-03
21022,02,12,22,30,33,02,04,1060440511,2,10000000,51,302580,267988268,2021-03-01
21021,16,18,29,33,35,09,12,1011996707,3,10000000,74,185332,292083963,2021-02-27
21020,07,21,22,30,33,04,06,986653276,4,10000000,176,52410,266285933,2021-02-24
21019,01,12,13,28,29,03,04,989638020,1,10000000,134,76551,268699087,2021-02-22
21018,02,20,23,26,34,05,10,946984258,6,10000000,75,174392,289120482,2021-02-20
21017,17,21,26,29,32,02,07,961686810,5,10000000,75,221277,335358205,2021-02-08
21016,08,09,10,19,34,01,02,937156414,6,10000000,82,186837,311054206,2021-02-06
21015,04,08,17,19,25,01,07,945589061,10,6963705,259,37150,272319625,2021-02-03
21014,07,13,20,27,29,04,09,997073350,3,10000000,99,114748,268530082,2021-02-01
21013,21,27,28,30,34,08,11,975405452,4,10000000,59,281489,293461597,2021-01-30
21012,06,12,20,23,33,01,09,942151519,1,10000000,93,124142,267411208,2021-01-27
21011,06,09,11,14,21,01,03,903373114,2,10000000,299,35220,264730145,2021-01-25
21010,01,05,16,22,34,08,11,886344174,4,10000000,98,153518,292800978,2021-01-23
21009,01,03,20,29,32,05,12,865327653,1,10000000,103,112661,270385175,2021-01-20
21008,05,19,20,27,33,03,08,821084249,10,8342623,73,172279,267627406,2021-01-18
21007,05,23,30,34,35,08,10,854868061,3,10000000,160,81104,290613639,2021-01-16
21006,04,22,25,28,35,04,05,830578066,1,10000000,67,176510,273199546,2021-01-13
21005,03,07,10,12,35,03,05,782127364,1,10000000,77,188779,270292542,2021-01-11
21004,05,10,17,23,28,02,08,742165174,14,6781783,252,40037,287870674,2021-01-09
21003,07,21,28,31,35,04,10,811003040,6,10000000,66,182605,271582391,2021-01-06
21002,02,16,26,31,34,09,11,825914620,3,10000000,68,223170,278003685,2021-01-04
21001,02,06,12,19,33,08,09,801248468,2,10000000,103,149825,301287873,2021-01-02
20134,08,11,13,22,25,04,07,763061055,8,7660983,135,70426,279450044,2020-12-30
20133,11,24,26,33,35,08,09,802371363,2,10000000,79,125950,278817951,2020-12-28
20132,03,15,16,17,21,07,10,772089653,7,8732884,100,139407,305220768,2020-12-26
20131,08,25,27,29,35,02,03,804095087,4,7836812,84,157335,276280604,2020-12-23
20130,16,17,23,26,32,02,12,788606650,7,8580412,62,191821,275873752,2020-12-21
20129,10,22,27,33,34,01,11,816759358,2,10000000,62,265548,299215239,2020-12-19
20128,09,12,13,26,33,04,10,761816707,3,10000000,55,249603,274958597,2020-12-16
20127,01,04,17,18,26,03,10,723320954,5,6788183,51,246627,276778645,2020-12-14
20126,01,04,09,22,28,04,12,721797952,4,8293025,96,151985,298548217,2020-12-12
20125,01,02,03,08,22,01,04,699959034,2,9473073,73,188841,275346986,2020-12-09
20124,11,15,24,26,35,04,05,671260147,3,8940268,42,398755,278064291,2020-12-07
20123,01,07,11,15,21,04,11,641696961,5,7560029,163,69634,304863915,2020-12-05
20122,08,19,29,34,35,06,11,629576539,10,5812539,145,50433,281651508,2020-12-02
20121,09,17,27,28,35,03,08,658127792,12,5888553,96,115346,278202603,2020-11-30
20120,05,25,26,30,35,04,10,694960351,6,7151477,92,157223,301311242,2020-11-28
20119,14,22,24,28,32,07,08,685541779,5,6488585,63,175287,274272049,2020-11-25
20118,01,09,15,30,33,04,09,691143211,3,10000000,59,243507,275653893,2020-11-23
20117,07,19,20,23,24,05,10,657082925,6,6533726,125,82936,295676112,2020-11-21
20116,08,10,12,16,22,03,09,661279588,7,6651639,73,166572,281698423,2020-11-18
20115,01,09,18,19,23,01,09,663087702,13,5858135,161,61470,284014718,2020-11-16
20114,10,12,21,24,30,03,07,699754234,6,7416283,82,181463,311221154,2020-11-14
20113,06,14,18,28,33,02,05,686105119,5,7771898,121,105724,281010096,2020-11-11
20112,08,11,13,30,32,02,06,670912594,2,10000000,113,108341,278836720,2020-11-09
20111,05,07,09,20,28,02,07,633996339,4,7667800,110,102072,305503745,2020-11-07
20110,11,16,20,21,28,05,11,620860563,6,6966119,83,132491,282491639,2020-11-04
20109,02,20,21,23,32,06,12,616088690,1,10000000,66,193802,278965485,2020-11-02
20108,02,03,06,07,33,08,09,565897074,13,5881296,80,164519,304680045,2020-10-31
20107,01,04,13,17,28,03,07,611359963,14,5409214,193,33343,282777346,2020-10-28
20106,02,03,11,14,27,04,10,676948325,6,7175347,261,47698,277207977,2020-10-26
20105,03,08,12,13,22,04,12,669097276,4,8474471,91,143546,301070175,2020-10-24
20104,03,12,23,26,30,04,07,644732639,35,5543834,119,93553,276928873,2020-10-21
20103,07,12,13,19,23,02,08,929277059,7,7056688,182,36228,273609545,2020-10-19
20102,07,11,18,20,29,09,12,965450649,2,10000000,170,67717,290224663,2020-10-17
20101,03,04,05,09,34,07,09,942455528,5,10000000,109,118501,270291174,2020-10-14
20100,04,05,08,22,33,07,10,936240581,4,10000000,69,161287,274948701,2020-10-12
20099,02,03,11,15,27,04,12,913910111,7,9276156,177,73483,301168262,2020-10-10
20098,04,09,15,24,35,04,10,936316144,7,8375237,195,49312,264989928,2020-10-07
20097,05,25,27,30,34,06,12,963061002,8,8142371,78,118681,225919953,2020-10-05
20096,07,08,10,25,28,03,11,988983176,3,10000000,68,208082,282876912,2020-09-30
20095,02,18,25,26,32,02,07,971831930,5,10000000,113,91697,265863829,2020-09-28
20094,04,06,07,08,16,02,08,986269654,1,10000000,113,107925,290322382,2020-09-26
20093,06,14,25,27,28,04,11,939867946,1,10000000,72,200445,279991779,2020-09-23
20092,08,11,17,31,35,07,11,893054933,3,10000000,62,204135,269838213,2020-09-21
20091,12,16,20,23,31,05,12,863707288,2,10000000,82,178853,293820005,2020-09-19
20090,05,06,27,28,29,11,12,820939645,18,6420892,225,48126,280443686,2020-09-16
20089,13,16,20,22,27,01,02,910070807,2,10000000,44,336720,274438340,2020-09-14
20088,02,07,23,26,35,01,12,868351367,3,10000000,105,136300,297982352,2020-09-12
20087,01,04,20,23,29,04,08,840146319,2,10000000,55,272660,285933804,2020-09-09
20086,08,11,15,20,28,04,10,801056870,6,10000000,95,133505,273366854,2020-09-07
20085,03,04,11,15,28,02,03,817700326,19,5878445,392,20000,295847488,2020-09-05
20084,02,10,20,24,31,06,12,917779486,6,10000000,70,196210,281668774,2020-09-02
20083,01,02,17,32,34,04,09,923726887,5,10000000,56,298130,271235594,2020-08-31
20082,02,11,12,21,34,04,08,913232816,7,8556891,185,63356,291838192,2020-08-29
20081,01,13,15,32,35,08,10,941509338,2,10000000,44,319505,266594465,2020-08-26
20080,03,06,22,24,25,09,10,898072958,8,7392120,129,80860,263844694,2020-08-24
20079,04,16,24,29,35,02,12,941997906,5,10000000,78,187470,292614622,2020-08-22
20078,14,18,20,28,34,10,11,932733358,2,10000000,63,235153,269949871,2020-08-19
20077,17,23,28,29,32,01,03,890203888,0,0,65,213251,270568843,2020-08-17
20076,01,08,18,28,30,10,12,827752078,7,9172500,184,61724,294292139,2020-08-15
20075,02,09,10,21,35,01,07,848526595,4,10000000,59,217584,271697395,2020-08-12
20074,03,09,10,12,21,04,11,829434509,8,8240826,166,66605,270785594,2020-08-10
20073,04,10,12,23,27,08,09,857463718,7,9742502,129,91542,298601828,2020-08-08
20072,11,15,18,20,27,05,06,875748466,22,5677396,212,28888,270501710,2020-08-05
20071,01,12,16,28,33,03,12,992189046,7,8759262,75,171808,269034062,2020-08-03
20070,01,22,30,31,32,04,12,1021716141,2,10000000,47,319597,294678230,2020-08-01
20069,05,07,26,30,31,07,10,984516774,3,10000000,73,160051,276270699,2020-07-29
20068,15,20,23,26,33,02,08,963387967,5,10000000,110,110818,275720877,2020-07-27
20067,01,08,14,16,28,04,10,969682196,1,10000000,54,285608,298070364,2020-07-25
20066,06,14,21,34,35,03,10,918419473,4,10000000,56,230559,275984921,2020-07-22
20065,13,15,26,32,33,05,07,905602072,2,10000000,84,156336,275339410,2020-07-20
20064,05,10,23,34,35,01,11,864409231,3,10000000,75,195825,306180017,2020-07-18
20063,11,18,20,21,33,06,07,828120324,3,10000000,48,284622,285313485,2020-07-15
20062,01,05,14,23,31,02,07,811151382,5,10000000,66,144275,281547455,2020-07-13
20061,07,08,12,21,26,01,06,823114481,5,10000000,133,106145,311505452,2020-07-11
20060,12,14,25,34,35,03,12,840309834,7,10000000,109,112902,293094526,2020-07-08
20059,01,15,22,28,32,03,11,845222708,2,10000000,72,191667,288214989,2020-07-06
20058,01,15,19,26,27,05,10,801073309,5,9421778,137,80612,311403757,2020-07-04
20057,17,20,21,22,31,02,08,819749459,2,10000000,93,120838,290961693,2020-07-01
20056,03,11,25,29,34,03,06,788369268,2,10000000,77,185738,293376714,2020-06-29
20055,03,04,12,18,34,10,12,733955513,0,0,69,245252,323557054,2020-06-27
20054,11,14,15,19,20,03,07,652393350,8,6499570,109,119965,316196813,2020-06-24
20053,02,15,18,21,27,03,06,660208306,2,10000000,72,226197,321021775,2020-06-22
20052,09,11,26,28,35,06,07,617935817,1,10000000,109,139182,346849702,2020-06-20
20051,02,07,09,19,33,01,07,546514270,3,9837277,135,83927,316737986,2020-06-17
20050,03,14,16,22,34,02,06,519429958,3,10000000,47,338385,319364735,2020-06-15
20049,03,11,15,22,30,08,10,466168612,7,6767678,175,79868,346562943,2020-06-13
20048,03,09,10,15,16,07,09,464779671,6,6920039,92,145440,326341634,2020-06-10
20047,04,18,27,28,30,03,10,459553012,5,7088857,83,168127,329244489,2020-06-08
20046,15,24,27,30,34,04,12,450033830,2,10000000,93,167603,356817551,2020-06-06
20045,02,09,16,23,27,03,08,397099392,56,5129137,351,22068,331645185,2020-06-03
20044,01,03,22,28,30,02,05,793042322,4,7648434,79,159905,326278357,2020-06-01
20043,12,13,17,31,32,01,06,775887380,2,10000000,64,247923,361785294,2020-05-30
20042,03,04,05,11,22,05,06,712471085,73,5024350,1424,20000,329246559,2020-05-27
20041,07,13,20,29,34,04,07,1240028370,10,8174807,85,164840,323641936,2020-05-25
20040,02,17,20,28,29,01,07,1290293247,3,10000000,99,155828,350219331,2020-05-23
20039,01,05,15,22,31,02,09,1252426577,2,10000000,82,200203,327734435,2020-05-20
20038,04,15,20,22,24,01,09,1189804474,1,10000000,68,235783,321713613,2020-05-18
20037,01,04,10,11,14,02,05,1119552352,11,8423230,163,97469,347550329,2020-05-16
20036,01,05,11,12,26,02,07,1165797220,6,10000000,99,152093,329608250,2020-05-13
20035,10,11,22,26,28,02,04,1181117013,2,10000000,80,190608,322907375,2020-05-11
20034,11,13,20,27,31,02,04,1119481106,8,9891637,65,286379,363231403,2020-05-09
20033,07,19,20,31,34,05,08,1148417852,6,10000000,96,143208,344128096,2020-05-06
20032,02,03,09,16,32,03,04,1167303638,19,5845668,169,37815,315030186,2020-05-04
20031,01,02,05,15,21,04,05,1285895989,7,9916051,102,134204,348801433,2020-05-02
20030,01,08,17,27,30,05,06,1308815503,6,9047466,154,71986,336512111,2020-04-29
20029,11,14,17,22,30,07,09,1333962954,4,10000000,100,122739,274347215,2020-04-27
20028,04,05,28,34,35,01,08,1319654038,13,6757551,201,60732,297809663,2020-04-25
20027,04,07,20,25,32,03,09,1403985232,6,9243858,76,168946,267026928,2020-04-22
20026,03,15,26,32,34,08,12,1423923368,7,9777969,97,148263,267647668,2020-04-20
20025,02,14,21,22,26,05,07,1442053199,5,10000000,81,158628,290980102,2020-04-18
20024,03,05,06,24,30,03,07,1437049655,4,9810302,143,56756,274944706,2020-04-15
20023,04,11,23,26,30,01,06,1448119562,5,10000000,76,144157,266526290,2020-04-13
20022,04,14,20,28,35,02,03,1459915832,1,10000000,85,132699,279808308,2020-04-11
20021,10,12,24,31,33,04,09,1418256965,9,8087069,129,94599,255667147,2020-04-08
20020,08,10,12,26,32,05,09,1452932120,3,10000000,76,130721,229103689,2020-04-06
20019,01,12,22,23,33,01,12,1445697714,4,10000000,65,206046,251571436,2020-04-04
20018,09,14,16,24,26,04,12,1443693869,0,0,69,160807,230454828,2020-04-01
20017,01,06,07,09,10,02,11,1394320154,6,8730653,150,56374,220830654,2020-03-30
20016,04,08,19,31,35,01,02,1414113824,3,10000000,61,217312,235862341,2020-03-28
20015,01,07,23,24,26,03,07,1389102104,2,10000000,42,280807,213742602,2020-03-25
20014,03,07,09,17,21,03,06,1368119121,4,8706884,149,44032,203414775,2020-03-23
20013,01,04,05,11,35,03,09,1382155015,9,7976833,45,278794,210216729,2020-03-21
20012,01,06,18,32,34,01,03,1417484531,2,10000000,35,268738,180512101,2020-03-18
20011,02,13,19,22,23,02,07,1392702843,5,9096183,58,158385,169402246,2020-03-16
20010,01,08,13,24,32,02,09,1408398439,6,8599471,70,114765,193022506,2020-03-14
20009,19,29,31,34,35,06,10,1426304213,6,10000000,102,152272,306054010,2020-01-20
20008,14,17,19,24,32,01,06,1436007521,4,10000000,57,344283,312604530,2020-01-18
20007,02,10,19,24,30,05,08,1413642399,12,7162433,131,96229,275894030,2020-01-15
20006,09,22,25,31,32,08,12,1474266994,1,10000000,106,118123,274628114,2020-01-13
20005,06,10,33,34,35,01,03,1430492846,7,10000000,198,70540,306743622,2020-01-11
20004,17,20,21,29,30,05,09,1439766324,4,10000000,129,80526,279672368,2020-01-08
20003,23,25,26,30,34,03,07,1441800542,0,0,52,333491,284089915,2020-01-06
20002,03,07,18,25,30,02,07,1369911816,6,9908421,152,89594,314707905,2020-01-04
20001,17,25,26,32,34,04,07,1387021575,2,10000000,95,145642,290178486,2020-01-01
19150,07,11,12,16,33,05,07,1347226024,19,6819667,115,114036,296427458,2019-12-30
19149,01,02,07,33,35,06,10,1422864762,0,0,85,177509,317712338,2019-12-28
19148,03,04,07,11,30,08,09,1357789884,5,10000000,91,119722,289764338,2019-12-25
19147,09,12,19,22,33,07,08,1365277988,6,9568706,101,108661,291104886,2019-12-23
19146,10,11,26,33,34,01,06,1381880355,15,6697152,92,159122,314007833,2019-12-21
19145,05,09,19,22,32,03,05,1484740052,5,10000000,188,231444,296865423,2019-12-18
19144,02,05,20,28,31,02,11,1542864127,5,10000000,153,220193,293207584,2019-12-16
19143,04,22,23,24,32,06,12,1598566973,5,10000000,94,657567,319892573,2019-12-14
19142,03,04,26,29,33,06,07,1627275281,3,10000000,71,705678,299921169,2019-12-11
19141,02,10,20,21,35,01,12,1655481326,3,10000000,135,378250,300500952,2019-12-09
19140,03,07,08,25,27,03,05,1668432904,7,10000000,118,334833,316440627,2019-12-07
19139,01,05,07,08,11,06,10,1732644632,7,10000000,178,175769,289227664,2019-12-04
19138,04,06,07,20,29,02,04,1807797396,2,10000000,164,319280,292541823,2019-12-02
19137,03,05,12,13,26,07,12,1811011407,4,10000000,185,222837,312773222,2019-11-30
19136,03,16,20,26,29,03,09,1836618363,9,10000000,113,364978,286999222,2019-11-27
19135,04,05,19,25,26,01,11,1952350514,4,10000000,87,544581,285312173,2019-11-25
19134,05,06,07,14,17,10,11,1982686527,4,10000000,130,414036,315940098,2019-11-23
19133,03,12,24,27,34,01,12,2012422203,3,10000000,89,644929,307662290,2019-11-20
19132,03,05,06,13,18,10,12,2031322367,5,10000000,101,519792,302574925,2019-11-18
19131,05,06,14,27,29,06,10,2069940753,3,10000000,105,522131,329976108,2019-11-16
19130,01,13,20,21,26,04,10,2080589741,3,10000000,83,556878,303550489,2019-11-13
19129,10,13,18,23,30,06,12,2091270342,6,10000000,167,245350,295027665,2019-11-11
19128,20,21,25,34,35,03,12,2137001005,2,10000000,85,699443,322813843,2019-11-09
19127,04,07,08,11,16,09,11,2135181961,5,10000000,110,377119,300600530,2019-11-06
19126,05,09,16,18,30,04,07,2177652384,10,10000000,150,205967,276082640,2019-11-04
19125,05,08,09,14,34,02,05,2290847003,4,10000000,75,755654,298679570,2019-11-02
19124,07,17,26,27,30,06,12,2320815917,2,10000000,99,413450,275959410,2019-10-30
19123,03,13,15,26,30,05,12,2325632751,6,10000000,100,379897,273397306,2019-10-28
19122,05,19,25,31,33,10,11,2388431797,1,10000000,65,800691,289532078,2019-10-26
19121,01,02,03,07,17,04,10,2389042428,3,10000000,73,661861,276665665,2019-10-23
19120,06,15,17,22,25,01,09,2417531958,4,10000000,97,417655,275763665,2019-10-21
19119,03,06,09,23,34,02,11,2450995411,4,10000000,83,611893,296906555,2019-10-19
19118,02,03,13,19,26,02,03,2505219109,2,10000000,101,406469,272734633,2019-10-16
19117,01,18,21,25,35,07,08,2510705016,4,10000000,66,806808,271077215,2019-10-14
19116,02,10,16,21,23,02,12,2540591129,4,10000000,87,770679,297819968,2019-10-12
19115,01,18,21,28,32,05,12,2576114778,6,10000000,105,498979,286493206,2019-10-09
19114,03,05,07,20,23,04,11,2618860320,3,10000000,75,710140,293032964,2019-09-30
19113,03,11,27,34,35,01,02,2630473138,2,10000000,96,620026,311100525,2019-09-28
19112,03,10,16,21,33,05,06,2636508289,13,10000000,573,44488,280910162,2019-09-25
19111,06,15,20,23,27,08,10,2773019555,4,10000000,91,523219,278838967,2019-09-23
19110,01,19,23,24,30,04,05,2796874880,3,10000000,85,625724,304148169,2019-09-21
19109,02,07,08,20,25,11,12,2807779067,1,10000000,89,449539,280419217,2019-09-18
19108,24,27,28,31,34,04,08,2810944267,2,10000000,55,818390,284940682,2019-09-16
19107,05,09,19,27,35,02,03,2814001476,4,10000000,181,197483,293549724,2019-09-14
19106,05,08,10,32,35,02,10,2849290615,1,10000000,106,517027,277501958,2019-09-11
19105,01,04,09,14,17,01,06,2849032904,2,10000000,151,286226,276792452,2019-09-09
19104,02,07,19,22,28,03,05,2854646726,3,10000000,179,279809,307889648,2019-09-07
19103,05,12,22,27,32,04,07,2866542333,9,10000000,238,115804,282169207,2019-09-04
19102,05,10,15,19,31,03,06,2971122369,1,10000000,180,238519,294439142,2019-09-02
19101,05,11,18,19,27,05,06,2965514601,6,10000000,264,131997,317232101,2019-08-31
19100,05,08,12,19,21,06,11,3013571194,13,10000000,228,97237,285699001,2019-08-28
19099,04,06,18,27,33,07,09,3199540848,19,10000000,345,60832,264966797,2019-08-26
19098,13,15,17,19,22,03,04,3413905651,7,10000000,87,561592,283264604,2019-08-24
19097,10,17,20,30,35,10,12,3499337221,3,10000000,51,935083,265934781,2019-08-21
19096,02,12,22,23,27,02,06,3519455539,1,10000000,96,527784,264716811,2019-08-19
19095,03,12,17,19,31,02,06,3519353885,7,10000000,114,383903,285599790,2019-08-17
19094,01,12,14,26,27,07,09,3605111819,1,10000000,57,786871,268760225,2019-08-14
19093,16,17,26,29,35,01,07,3598377683,9,10000000,113,284575,263591081,2019-08-12
19092,02,11,15,27,30,02,05,3693574033,4,10000000,115,422984,282457933,2019-08-10
